annotation_file,panel_index,mean_temperature,temperature_standard_deviation,max_temperature,temperature_range,temperature_skewness,temperature_kurtosis,faulty
20180630_154541,67,95.27812678469446,7.018436692119346,105.0,39.0,-0.9777157625401223,0.6996506677679926,No
20180630_154541,68,98.34931506849315,6.887833997018909,106.0,32.0,-1.2402974483770883,0.5069641864167127,No
20180630_154541,69,87.06111327364734,10.002790681372437,103.0,56.0,-1.285129263881523,1.7322548086792198,No
20180630_154541,70,85.07935116177116,9.526000724469588,99.0,62.0,-2.3819488035288128,7.174207755402277,No
20180630_154541,71,93.44749485243652,5.8324956107034795,105.0,30.0,-0.42689368756244506,-0.563169028505873,No
20180630_154541,72,92.14862267777066,7.439334812949704,106.0,50.0,-1.7293702029094433,4.326759955060524,No
20180630_154541,73,86.51994434137292,10.611151728194137,101.0,63.0,-2.0895319552263576,5.320293651411109,No
20180630_154541,74,84.58997493734336,9.777386817643455,97.0,66.0,-3.08678712820802,10.711218943932293,No
20180630_154541,75,86.7126886528787,9.965348627270428,101.0,65.0,-2.6923012012994745,8.683085972878388,No
20180630_154541,76,87.77811320754716,3.877634494147549,95.0,21.0,-0.8626662481237577,0.5441955958579427,No
20180630_154541,77,89.23378474697078,4.47526811080336,97.0,21.0,-0.8109733109361476,0.11615765305839032,No
20180630_154541,78,93.2474964234621,5.183083400044649,102.0,26.0,-0.926561447930981,0.2177395991311517,No
20180630_154541,79,86.07074721780604,3.7182897218982243,95.0,20.0,-0.7168409687255963,0.21384286726505497,No
20180630_154541,80,87.54189944134079,4.3823132039849595,96.0,24.0,-0.9376325240798933,0.4591878580665534,No
20180630_154541,81,84.53005464480874,4.318966115058657,94.0,20.0,0.001599915507535812,-0.21181687938780724,No
20180630_154541,82,89.71296296296296,2.0640257585508937,94.0,11.0,-0.7310464471696193,0.909808382238813,No
20180630_154305,1,105.26807938109654,14.669716613283585,139.0,94.0,-1.8575504523889503,3.8545367247444613,Yes
20180630_154305,2,108.70378006872852,19.78562651620907,236.0,187.0,2.1489981609581825,14.11543944709306,Yes
20180630_154305,3,122.11733800350262,11.093626256852822,191.0,106.0,-0.162987591838875,2.18249855427438,Yes
20180630_154305,4,104.9902027027027,10.382266518781904,152.0,95.0,-0.9397894813213669,4.269249444106086,Yes
20180630_154305,5,101.21825242718447,17.039273220928337,236.0,181.0,2.754606920557409,18.417319418667002,Yes
20180630_154305,6,101.48550724637681,12.387326926801641,117.0,61.0,-1.2832654320741497,1.0962224426294904,No
20180630_154305,7,105.0612,9.171774886029421,119.0,59.0,-1.7483682060604786,3.595215859662315,No
20180630_154305,8,110.04929577464789,6.162258113499188,121.0,36.0,-0.9146002163198103,0.640438995350376,No
20180630_154305,9,106.56286784376672,9.381854206455197,120.0,52.0,-1.1977473655179172,1.2175155839464784,No
20180630_154305,10,111.66575641725832,5.266229650159138,122.0,31.0,-1.040226848736959,1.1141534985514827,No
20180630_154305,11,107.78343949044586,3.571505189188766,116.0,23.0,-1.503731162644897,3.8679531191827703,No
20180630_154305,12,106.52485840151039,10.64284500678044,121.0,67.0,-2.17583093498615,5.5656257484420735,No
20180630_154305,13,103.11196911196912,13.264800042636766,121.0,72.0,-1.694398661782903,2.8370767221649977,No
20180630_154305,14,112.421581769437,7.864290669812014,125.0,49.0,-1.016828676297387,1.0693811830264552,No
20180630_154305,15,108.48812351543943,16.584820537189337,127.0,76.0,-1.6625351835787476,1.9963195528691946,No
20180630_154305,16,117.0773558368495,11.23603965377607,132.0,65.0,-2.1861649324169035,5.151164961556928,No
20180630_154305,17,123.75603864734299,7.7238509930446995,136.0,43.0,-0.8653232864347314,0.1566575973977793,No
20180630_154305,18,124.47540983606558,6.905782539459784,135.0,49.0,-1.737933641083761,4.072021898415827,No
20180630_154305,19,122.32173913043478,5.3316900429934755,130.0,21.0,-0.5856759857675692,-0.7779600347906404,No
20180630_154305,20,117.45744680851064,11.419555330096713,134.0,77.0,-2.4476105493883558,7.731477554789235,No
20180630_154305,21,106.4631483166515,14.613842189400154,124.0,80.0,-2.2697125785490573,4.972627717654109,No
20180630_154305,22,116.4678530424799,6.3759783369593395,133.0,35.0,-0.31080894420308924,-0.03435315322163479,No
20180630_154305,23,119.02596685082872,7.544555666028063,133.0,38.0,-0.5613764711761878,-0.42123035526454045,No
20180630_154305,24,106.6858838490886,15.224116874372958,125.0,83.0,-2.215608387539321,4.9957245687308625,No
20180630_154305,25,105.71011673151752,13.161656326718091,122.0,75.0,-2.5837758485121296,6.981216376546078,No
20180630_154305,26,118.78113407525173,8.536545346392897,135.0,40.0,-0.41931894115266627,-0.3529681041093231,No
20180630_154305,27,126.35296912114015,9.895096891427237,141.0,47.0,-0.843603286034928,-0.20483262000361036,No
20180630_154305,28,108.82038123167156,15.33712058666336,133.0,87.0,-1.8817496299447947,4.033416453673935,No
20180630_154305,29,105.58717434869739,13.493729802626945,127.0,87.0,-2.1814334430927285,5.56618456720423,No
20180630_154305,30,108.79626426841924,13.857891690583937,127.0,83.0,-2.0662426729784955,4.860218052347459,No
20180630_154305,31,125.76098901098901,11.302396020243409,144.0,56.0,-0.7848346420799267,-0.16820239793114666,No
20180630_154305,32,122.10990009082653,11.304540899529986,141.0,56.0,-0.6407199089676145,-0.3175260038763015,No
20180630_154305,33,114.60729800173762,9.185817019470369,137.0,52.0,-0.7095908123344254,0.05107450588971396,No
20180630_154305,34,104.81426602343211,12.408491920415546,121.0,74.0,-2.2388312226879066,5.3888590462322,No
20180630_154305,35,114.3269657929809,7.859645995454451,129.0,44.0,-0.7562229774604361,0.15289298155102182,No
20180630_154305,36,113.38309600367478,6.873704761538636,126.0,37.0,-0.6773431468832557,-0.05448901504336501,No
20180630_154305,37,106.72885662431942,12.417253611766784,121.0,72.0,-1.981588050056841,4.412146084379744,No
20180630_154305,38,109.11350710900474,8.44613024622551,136.0,63.0,-0.9207106633840582,0.7039200651826159,No
20180630_154305,39,107.78627553693033,7.960740507549031,127.0,56.0,-1.174014625908791,1.705291839714861,No
20180630_154305,40,108.68744613616776,9.82644482632338,123.0,56.0,-1.1645959755816615,1.192840994804028,No
20180630_154305,41,108.075,5.068961925286084,120.0,28.0,-0.35246709040815555,-0.014234969611857107,No
20180630_154305,42,107.64853819553599,11.88156827997746,125.0,60.0,-1.3350682385997217,1.2788641002165795,No
20180630_154305,43,109.97387173396675,8.736674629657324,125.0,51.0,-1.5503056122809857,3.035380842395517,No
20180630_154305,44,110.93738538118942,9.440630297854936,125.0,52.0,-1.4783481187790626,2.3697378750392017,No
20180630_154305,45,110.0116485186123,9.76950703491626,125.0,58.0,-1.7059068762162068,2.8590281516640212,No
20180630_154305,46,106.88130228351797,9.227017065617627,128.0,61.0,-1.3573590914375067,1.5118121705169258,No
20180630_154305,47,104.56637554585153,8.957186154511,122.0,55.0,-1.5916205384855524,1.9359317088057963,No
20180630_154305,48,108.04952427421323,10.109053410767759,123.0,57.0,-1.7249783909066168,2.7225365075144907,No
20180630_154305,49,102.94341749323715,9.711840051895337,122.0,66.0,-1.3947340186316828,1.773020462123851,No
20180630_154305,50,104.43842256003525,9.83406656433588,126.0,56.0,-1.2039974356002943,0.825928162497072,No
20180630_154305,51,109.28019559902201,10.619294335627009,125.0,59.0,-1.7146675256369608,2.784018416243306,No
20180630_154305,52,109.26448551448551,10.264592811916383,130.0,67.0,-1.6735243919950589,3.032449654492786,No
20180630_154305,53,110.53347012054373,10.23462110353498,125.0,57.0,-1.67925962517987,3.1711993053907976,No
20180630_154305,54,103.75734618916437,10.939000611181509,134.0,81.0,-1.3385380416748853,2.0564404184576404,No
20180630_154305,55,102.99545339732255,9.775245399587938,125.0,68.0,-1.4424251861546866,2.2145085308159658,No
20180630_154305,56,109.43787465940055,9.67974000684386,122.0,56.0,-1.8207055387764766,3.468623690282274,No
20180630_154305,57,108.57995154451848,8.645666241441612,123.0,53.0,-2.095550954872896,4.8503820138574545,No
20180630_154305,58,101.92578444747612,8.151462065053844,119.0,56.0,-1.5028216076391399,2.346609110741741,No
20180630_154305,59,110.10302830809744,8.57808405472282,125.0,53.0,-1.9084177370439217,4.328749706884556,No
20180630_154305,60,104.10492893861506,9.688442477865092,121.0,59.0,-1.524744815362788,2.512383466823577,No
20180630_154305,61,109.31404657933042,7.431295644084915,121.0,45.0,-2.072793480496097,4.9069241215261705,No
20180630_154305,62,101.76221498371335,9.80471230416593,114.0,52.0,-1.6944009646550287,1.9786892780708731,No
20180630_154305,63,113.78421052631579,5.0021851180937595,121.0,19.0,-0.3026515572853456,-1.0982333616247624,No
20180630_154305,64,94.40363636363637,11.818967246627748,108.0,53.0,-1.3703658190615244,0.8805975642838115,No
20180630_154305,65,97.32514285714285,8.902904621182772,109.0,42.0,-1.073112446471542,0.37458554953881595,No
20180630_154305,66,101.83420593368237,6.452031291775642,112.0,41.0,-1.5064543581097496,2.700529612653079,No
20180630_154305,67,102.88101983002832,7.541857292771851,114.0,41.0,-1.1149439542166404,1.0439252406367006,No
20180630_154305,68,101.15228426395939,8.026004100488315,114.0,44.0,-1.2359866350859154,1.345148967108881,No
20180630_154305,69,99.12625698324022,11.267332171280918,113.0,62.0,-1.5361297251476513,2.4665623133877093,No
20180630_154305,70,97.49012567324955,11.39318481057131,112.0,63.0,-1.342214060669755,1.6953710142036353,No
20180630_154305,71,94.50194552529183,7.5031119425166,106.0,35.0,-0.8424920638071447,0.025116718771237778,No
20180630_154305,72,81.44444444444444,5.097082196078484,89.0,18.0,-0.32836838911619043,-1.118861193648226,No
20180630_154305,73,110.25584795321637,6.194487575882203,121.0,43.0,-2.430279910463557,8.831658685447287,No
20180630_154305,74,104.357805907173,9.855165935076771,117.0,65.0,-1.817417509311912,3.5413796101755324,No
20180630_154305,75,106.34076275383853,8.59597666768595,120.0,58.0,-2.1532003350360522,4.659886069939986,No
20180630_154139,1,128.08379400640092,19.496990414980107,227.0,175.0,0.1002573161379774,2.886728609991966,Yes
20180630_154139,2,165.18300445576065,17.038520894820632,186.0,105.0,-1.654197789125896,2.9560316165878637,No
20180630_154139,3,155.95757744906504,19.42086105714731,184.0,110.0,-1.2792976784505468,1.8095960546723653,No
20180630_154139,4,169.61111111111111,6.760027498561313,181.0,42.0,-1.656361497812506,5.853036832967591,No
20180630_154139,5,157.82929598788797,24.576842775085467,189.0,113.0,-1.2450164694722534,0.9773465923317111,No
20180630_154139,6,165.838721394842,20.580164879098845,195.0,115.0,-1.4483951456477149,1.7665616588205895,No
20180630_154139,7,176.77928363988383,17.570592695102967,202.0,123.0,-2.1004385878448026,5.416115346272473,No
20180630_154139,8,179.1606170598911,20.189990754355964,207.0,109.0,-1.3702416893486835,1.9984829147197285,No
20180630_154139,9,101.00854700854701,10.556721621464183,128.0,47.0,0.20283958623376516,-0.6685658521903788,No
20180630_154139,10,119.02647723603488,10.458241900878742,139.0,64.0,-0.5518698585877526,0.1856938909319923,No
20180630_154139,11,128.74722486520773,9.72921578428697,143.0,67.0,-1.3629043682524884,2.117338324874522,No
20180630_154139,12,132.3715643026807,11.856169721473817,152.0,82.0,-1.0804394182512185,0.9867077461115996,No
20180630_154139,13,136.17436093094238,11.71907136885859,154.0,79.0,-1.3054935224047117,2.198139591701878,No
20180630_154139,14,142.72088966419537,13.940678152936202,164.0,80.0,-0.9254112576337931,0.2378317166728956,No
20180630_154139,15,147.76663201663203,15.860229844983019,174.0,90.0,-0.885377782423673,0.2728980760131705,No
20180630_154139,16,152.8922967189729,17.987369494848252,178.0,87.0,-0.9937022780774062,0.6501234338818631,No
20180630_154139,17,148.95673369896406,17.181291784416185,176.0,97.0,-1.1737752112062187,1.1544548891444046,No
20180630_154139,18,158.0788844621514,16.942348704712384,182.0,96.0,-1.230536910234237,1.7159051838780393,No
20180630_154139,19,167.0909090909091,15.044990380096294,188.0,75.0,-1.2366453170142504,1.3070584071606266,No
20180630_154139,20,173.6442762535478,16.79753799681182,199.0,88.0,-1.2375205421795115,1.5787718252191434,No
20180630_154139,21,182.77857142857144,8.037472823453594,195.0,56.0,-3.339454225285854,14.504608604593102,No
20180630_154139,22,157.41426364572607,19.242292515841175,184.0,108.0,-1.2272803518686768,1.5734593543829476,No
20180630_154139,23,166.4611665155636,15.72351260258629,188.0,82.0,-1.270595596073549,1.1188442022387486,No
20180630_154139,24,164.59899187902548,14.87432422822508,184.0,79.0,-1.5223154499915907,2.2835580823027932,No
20180630_154139,25,154.0066127847171,16.3684075725058,182.0,93.0,-0.8410749330632026,0.15784244014348126,No
20180630_154139,26,146.82214194645132,18.467900574731274,181.0,117.0,-1.1406815248175093,1.1232926891545727,No
20180630_154139,27,159.7430869783811,15.782086908661201,184.0,93.0,-1.4411354071044824,1.709448436759474,No
20180630_154139,28,159.34786821705427,18.079232253233382,184.0,99.0,-1.347945668215393,1.4213143633952985,No
20180630_154139,29,144.64268192968112,21.350956173442302,179.0,120.0,-1.1883969123826246,1.5864758887924664,No
20180630_154139,30,142.3078665568369,20.306814351892466,180.0,130.0,-1.4441690895660997,2.597342864821946,No
20180630_154139,31,155.14429845143124,18.346195385873397,178.0,98.0,-1.3293612556543117,1.1317258907739305,No
20180630_154139,32,143.70356131121002,20.42709057612674,179.0,116.0,-0.946152496136613,0.5769009699437673,No
20180630_154139,33,154.57297173063662,19.121685003892228,180.0,98.0,-1.2026799693183494,0.8181341767234578,No
20180630_154139,34,152.83231184113754,17.47369613747797,176.0,97.0,-1.4423205543308835,1.649093297117429,No
20180630_154139,35,139.54527938342966,17.475922656791123,171.0,105.0,-0.921026897354057,0.5147961502595351,No
20180630_154139,36,136.61190314550802,15.83755375841192,164.0,103.0,-1.0940541161925978,1.2161096351026135,No
20180630_154139,37,148.22542330048017,15.445395861785512,178.0,94.0,-1.3530769262275788,1.4924515202472115,No
20180630_154139,38,149.14006150405368,14.051990499942526,169.0,74.0,-1.2329956097071417,0.940521145410762,No
20180630_154139,39,137.65059101654847,17.10186124499712,170.0,102.0,-0.7783439456770763,0.22085574267812502,No
20180630_154139,40,135.04969630038653,16.9925687355517,164.0,110.0,-1.7402643351804608,3.960384568003464,No
20180630_154139,41,146.88489646772229,12.632880686572205,164.0,63.0,-1.227072992815983,0.9645441344232117,No
20180630_154139,42,135.946017994002,15.30164603938101,158.0,84.0,-0.9914936248644646,0.8297482606208124,No
20180630_154139,43,144.53274087932647,22.084074915913877,187.0,119.0,-1.212111102728316,1.6216769960804616,Yes
20180630_154139,44,173.55043731778426,12.619536595706906,192.0,102.0,-1.7332466891532092,4.707138451747972,No
20180630_154139,45,153.6475113122172,23.607426656752413,193.0,139.0,-1.7452894924763531,3.3974220211598576,No
20180630_154139,46,151.76008064516128,24.206372861093225,198.0,129.0,-1.1596182814171152,0.9914266343201925,No
20180630_154139,47,165.3088803088803,18.814404402797503,191.0,95.0,-1.3176811651299634,1.5628883729618508,No
20180630_154139,48,162.2937365010799,14.736713958897969,185.0,107.0,-1.702085263538664,4.959274199403359,No
20180630_154139,49,178.47124117053482,8.964833772833215,194.0,51.0,-1.4822651781701133,1.954621344453793,No
20180630_154139,50,157.4965545196595,24.23105840888261,209.0,144.0,-1.5535101752423568,2.726661258463124,No
20180630_154139,51,176.96942060085837,12.980285004803536,201.0,70.0,-0.9694782538778645,0.43861028680636416,No
20180630_154139,52,176.3791348600509,12.202584812092748,199.0,69.0,-1.1129967559499296,0.8245111443840827,No
20180630_154139,53,156.6173983084978,23.152495982827123,198.0,133.0,-1.6101265766599606,2.7431103393782967,No
20180630_154139,54,154.99593946105574,22.40986173628754,183.0,121.0,-1.6980780105247892,3.0431679922094217,No
20180630_154139,55,172.9716618635927,13.376562870254785,199.0,74.0,-1.161619796798739,0.6223189750855425,No
20180630_154139,56,174.56447124304268,14.249890773549053,196.0,71.0,-1.128017152889552,0.5095053330987627,No
20180630_154139,57,156.76319493314568,25.219609885906806,190.0,129.0,-1.5569668333432964,2.4489416917112274,No
20180630_154139,58,153.66773504273505,23.837882812410808,188.0,126.0,-1.3760253902727628,1.8255584841817827,No
20180630_154139,59,174.53078358208955,14.286448024165878,196.0,71.0,-1.078711621728332,0.47673596738915913,No
20180630_154139,60,181.17593480345158,17.78003490952851,208.0,84.0,-0.8554261583602096,0.188838535170071,No
20180630_154139,61,157.43730130695866,23.35415765908456,192.0,117.0,-1.1627657421765822,0.8355379142588206,No
20180630_154139,62,187.19931607230092,18.63039680000137,214.0,90.0,-0.9374278956230431,0.07987951995125542,No
20180630_154139,63,155.5222018348624,24.562983313929188,190.0,132.0,-1.5129814770299344,2.4017415810714517,No
20180630_154139,64,149.71141185076812,24.934114381047802,183.0,129.0,-1.5012624689683145,2.2732177062419536,No
20180630_154139,65,182.3300518134715,16.565598240783082,209.0,83.0,-1.0159521412673445,0.35472775666423884,No
20180630_154139,66,184.4441873915558,15.143861203393572,206.0,71.0,-0.9678371445944016,0.23498398789132402,No
20180630_154139,67,179.81199752628325,14.543238312391153,206.0,76.0,-0.9464081977351746,0.1459332573061669,No
20180630_154139,68,169.17514488087573,14.846290371433469,193.0,75.0,-0.6953020294987081,-0.3627687354291136,No
20180630_154139,69,150.62238359675354,20.657560569227606,185.0,111.0,-1.3512454261168039,1.7695104064209852,No
20180630_154139,70,152.78913219789132,22.964360666129966,188.0,124.0,-1.3993576869132938,2.143819371530416,No
20180630_154523,1,90.01060220525869,13.192042975073207,213.0,161.0,4.123371680270181,27.900118604151686,Yes
20180630_154523,2,86.6318108974359,6.740931533445448,124.0,76.0,-0.2812774522056441,5.843363461838804,Yes
20180630_154523,3,90.43756345177665,11.176271553603307,189.0,116.0,4.577767918534476,30.254515289709047,Yes
20180630_154523,4,94.59599447513813,17.649590654009888,235.0,176.0,4.975344027110712,33.86331739423024,Yes
20180630_154523,5,84.74387895460798,8.634955850078407,96.0,53.0,-1.9496063748134576,3.779212514835243,No
20180630_154523,6,82.73211190888834,8.142883238379023,107.0,69.0,-1.231136654831793,2.179912372046215,No
20180630_154523,7,84.42043795620438,8.127498054488392,97.0,48.0,-1.3194484734814786,1.6912631216310219,No
20180630_154523,8,82.16718426501035,9.81458540584439,105.0,75.0,-1.58188990419522,3.5080297581528948,No
20180630_154523,9,86.65458539264141,10.458719202902822,101.0,65.0,-1.4298854873384115,2.280810089032866,No
20180630_154523,10,85.58216489063376,6.942666932891626,96.0,46.0,-1.5275892084832274,2.530000799181785,No
20180630_154523,11,84.52881844380403,12.190309116510802,97.0,74.0,-2.7580418359872945,8.598044719147586,No
20180630_154523,12,87.76726886291179,4.168098045726139,95.0,28.0,-1.8467666733506238,4.297320591574985,No
20180630_154523,13,86.95,2.4994999499899975,91.0,10.0,-0.7884890461151749,0.1690942883756179,No
20180630_154523,14,91.43799472295514,4.182919432193914,98.0,19.0,-0.7306633314981369,-0.14791887378678226,No
20180630_154523,15,97.95861733203505,9.536009814931445,108.0,52.0,-1.5856565852180908,2.164640941306784,No
20180630_154523,16,91.2639968895801,12.002911552436126,107.0,75.0,-1.884083335222306,4.609529033228129,No
20180630_154523,17,95.77320675105486,9.545871898756287,108.0,52.0,-1.2678252935819263,1.225546963742758,No
20180630_154523,18,87.36525524337159,15.241543801844385,107.0,82.0,-1.6145337482598316,2.6576691574486597,No
20180630_154523,19,88.30434782608695,5.7422877465727025,101.0,29.0,-0.17124135109644517,-0.49013537833357157,No
20180630_154523,20,94.5316973415133,5.888666923975806,105.0,30.0,-0.7343626173145162,0.31867914106010264,No
20180630_154523,21,98.9947399181765,6.163795456986867,108.0,31.0,-1.2925596076611903,0.9349358000638763,No
20180630_154523,22,87.40860692102927,10.285297460190522,102.0,63.0,-1.8808127905050434,5.135613002057276,No
20180630_154523,23,88.797656602073,10.836990127855804,106.0,67.0,-1.4863117117848572,3.307155311063169,No
20180630_154523,24,86.85619834710744,10.59159102417896,102.0,66.0,-1.949917884866856,5.150766305677905,No
20180630_154523,25,98.94883966244726,6.934140049903509,107.0,32.0,-1.256980279719628,0.7014249205685483,No
20180630_154523,26,98.95726970033296,6.931554934552893,108.0,35.0,-1.2237809529778878,0.8032949069305584,No
20180630_154523,27,100.89049278247884,7.709054504928143,110.0,38.0,-1.4153953209326502,1.2383110962367745,No
20180630_154523,28,92.37087378640777,13.078683695145408,108.0,77.0,-1.9558015028113114,4.843887578385934,No
20180630_154523,29,90.54978690430066,13.162690930765633,107.0,74.0,-1.588320053460181,3.3150114028340436,No
20180630_154523,30,90.79506269592477,13.660686244247792,106.0,75.0,-1.892917654159478,4.456259392233698,No
20180630_154523,31,101.05605158730158,7.97207011198187,111.0,40.0,-1.3033812373132612,0.6844017390006618,No
20180630_154523,32,101.42594433399603,8.03861102737198,111.0,40.0,-1.3313926105882248,0.8347985847085546,No
20180630_154523,33,101.95218076720967,7.544460909155967,112.0,38.0,-1.2513381634825105,0.7140256464579142,No
20180630_154523,34,89.77897350993378,12.532209691072845,109.0,79.0,-1.7234072745897266,4.457586149914907,No
20180630_154523,35,88.10070360598066,10.534775909468708,104.0,74.0,-2.07548927811126,6.062083470674045,No
20180630_154523,36,100.09601347557552,7.216184539808005,110.0,36.0,-1.1620097069142015,0.3743259360385971,No
20180630_154523,37,95.45977686435701,5.928176234520433,107.0,33.0,-0.5681586576937241,-0.2864898124726447,No
20180630_154523,38,89.71598477640343,10.186963995612867,103.0,71.0,-2.1885580414443475,6.689594170573466,No
20180630_154523,39,88.82229965156795,9.538884842038474,100.0,70.0,-2.302790599147503,7.160599422668046,No
20180630_154523,40,93.0925,4.84344337739175,101.0,24.0,-0.8719534158510436,0.18345447733431142,No
20180630_154523,41,96.54061251664447,5.634981018266299,106.0,30.0,-0.9993837169606214,0.25587614934372604,No
20180630_154523,42,86.9099836333879,11.430669288437127,101.0,75.0,-2.6304687641879414,8.373568416691251,No
20180630_154523,43,89.51476793248945,8.903825707393398,102.0,57.0,-1.7994385082669448,4.6308619826395665,No
20180630_154523,44,97.03854707190511,6.134760150122111,106.0,35.0,-1.0169633536476188,0.6898281870977301,No
20180630_154523,45,96.47635135135135,4.82561943211224,105.0,31.0,-1.3089252297758212,1.7908235529545644,No
20180630_154523,46,91.45202558635394,9.764407164950027,104.0,69.0,-2.1938453288441644,6.571420897362607,No
20180630_154523,47,93.41039925719592,5.968394281174896,102.0,35.0,-1.191801566327815,1.1780893925031508,No
20180630_154523,48,86.85381026438569,12.166436390327886,103.0,72.0,-2.013414124149065,5.4828950535114895,No
20180630_154523,49,84.3650406504065,8.098935830324463,106.0,64.0,-1.5568674577446657,3.8902376052129872,No
20180630_154523,50,83.63649262202043,7.4328501126452915,98.0,59.0,-1.4595145994569587,3.2877525979012976,No
20180630_154523,51,88.02723004694836,6.923110714658743,131.0,75.0,-1.2596330471519785,2.4975554205098005,No
20180630_154523,52,87.36268221574343,7.406340820601508,106.0,52.0,-1.5959292501945654,2.8460812422508575,No
20180630_154523,53,86.56378484933822,7.267106906162075,98.0,45.0,-1.7334538347254347,2.8022248900765794,No
20180630_154523,54,87.21478307445099,8.213437980768072,99.0,46.0,-1.503925363434948,1.9946845607031287,No
20180630_154523,55,86.63336792942397,8.564401602057034,98.0,50.0,-1.3461457167413795,1.4714965425081727,No
20180630_154523,56,85.03612440191388,8.240980936631347,109.0,66.0,-1.0979275524139132,1.5580466725237345,No
20180630_154523,57,84.01088607594937,7.559795923485159,99.0,56.0,-1.6442107370674168,3.4847753302770528,No
20180630_154523,58,84.84002957850629,7.632409833145235,99.0,53.0,-1.3465623263922786,2.0776186181850704,No
20180630_154523,59,86.4502659574468,7.485494833876385,101.0,49.0,-1.199204133802119,1.5412984948401318,No
20180630_154523,60,89.19039039039039,7.050595623519628,102.0,46.0,-1.3064565264993346,1.3138642791753465,No
20180630_154523,61,90.85525100092393,7.954326968057236,103.0,49.0,-1.2851869601860806,1.7278558385734826,No
20180630_154523,62,88.66985645933015,7.6293562093096705,103.0,45.0,-1.0087951832723472,0.8599770487826355,No
20180630_154523,63,89.03802625622454,6.32408310101731,101.0,42.0,-1.6760830420609685,3.891334187386531,No
20180630_154523,64,91.6648092584655,6.878402585967334,102.0,43.0,-1.5359825743025433,2.6351937633390534,No
20180630_154523,65,86.33652007648183,7.258511515439583,106.0,48.0,-0.8620670767905384,0.8649456063618892,No
20180630_154523,66,87.29744525547446,5.812162622397348,104.0,40.0,-0.8800303489258897,0.5857098344887341,No
20180630_154523,67,90.36807095343681,6.452550139302539,104.0,38.0,-1.402091817780801,1.8639537332906002,No
20180630_154523,68,89.73808537090758,6.093907671981479,105.0,40.0,-1.3583553773366117,1.8465063067503449,No
20180630_154523,69,91.90859232175502,5.711278430362013,104.0,34.0,-1.2414764382000143,1.5114321383066347,No
20180630_154523,70,91.32476763258612,5.078341322561229,106.0,37.0,-1.6236555367698056,3.32213802022249,No
20180630_154523,71,90.00654817586529,5.223799082991784,97.0,29.0,-1.87396014231028,3.783010784867768,No
20180630_154523,72,86.53516819571865,4.103159655839954,93.0,23.0,-1.066521133075348,1.5200531830718518,No
20180630_154523,73,79.52319587628865,5.313082287582432,91.0,30.0,-1.036582570497561,0.7724701157527494,No
20180630_154523,74,80.13612565445027,4.002046204151333,86.0,20.0,-1.3980300262544596,1.6062835681432546,No
20180630_154523,75,83.00619834710744,4.045620035334546,90.0,24.0,-1.784583826731275,3.4572647420846074,No
20180630_154523,76,82.12879484820607,4.627223225192408,91.0,30.0,-1.3731612905581978,2.1830119318772496,No
20180630_154523,77,80.15768777034998,4.91995572091345,90.0,33.0,-1.729086659413914,3.767716630636838,No
20180630_154523,78,75.90781563126252,5.564660810683079,86.0,29.0,-1.4142707821803082,1.496016341864932,No
20180630_154523,79,80.52348754448398,5.035989685006921,89.0,34.0,-1.3582592456376217,2.0910269010573588,No
20180630_154523,80,72.75796178343948,4.216137142715214,79.0,14.0,-0.26221525735510676,-1.334177306256633,No
20180630_154523,81,81.7319985950123,5.20140597728122,91.0,36.0,-1.128107358990715,1.866887224046863,No
20180630_154523,82,81.50867924528302,5.511233823347271,91.0,42.0,-1.5484506224585877,3.695524310803819,No
20180630_154523,83,81.92535545023696,5.7611384040776095,91.0,35.0,-1.131727451440333,0.8057088374770967,No
20180630_154523,84,83.06495726495727,6.0991847043685095,91.0,35.0,-1.4085892438156342,1.6860327383986187,No
20180630_154523,85,84.43735658558973,6.844506484073527,94.0,43.0,-1.4176639689721702,1.8700845833085085,No
20180630_154523,86,85.05571847507332,7.499287945795904,95.0,47.0,-1.4522877010042885,2.4687170231183053,No
20180630_154523,87,93.7363584147042,7.526708656555008,103.0,38.0,-1.3549858512731687,1.2512568066870298,No
20180630_154523,88,96.57649143532191,6.472411548843702,106.0,39.0,-1.139401114521804,1.1370171761743837,No
20180630_154523,89,98.63874345549738,4.990197469915547,106.0,28.0,-0.9596547985598067,0.39338969040623173,No
20180630_154513,1,131.3242819843342,16.09311386213037,235.0,159.0,2.1994935870866597,13.359562993656088,Yes
20180630_154513,2,137.00399087799315,14.327791766776816,223.0,148.0,0.14624128667071437,6.108321463463302,Yes
20180630_154513,3,131.79038004750595,14.419219741557669,184.0,129.0,-1.467475933190884,5.36386381156343,Yes
20180630_154513,4,132.80376256892637,12.632050176005007,151.0,86.0,-1.8787954064816823,4.170984590831783,No
20180630_154513,5,125.29190460194827,16.886581830524932,148.0,86.0,-1.2479712204291684,1.2119488734581747,No
20180630_154513,6,130.33076923076922,6.745013498918421,143.0,54.0,-1.6873472011010493,6.205047257821512,No
20180630_154513,7,121.70956719817768,16.483129348386605,144.0,88.0,-1.3176091915169776,1.4046739096774612,No
20180630_154513,8,126.1440622972096,16.550005208490145,153.0,87.0,-1.3299420938978808,1.5088625742421717,No
20180630_154513,9,124.31632653061224,6.50525209910958,137.0,39.0,-1.0470063440675366,2.46357136543722,No
20180630_154513,10,131.39705882352942,8.226522814895171,146.0,50.0,-1.319891900677199,2.4408410464680976,No
